nm0137140,BaL1
xs1107,GC3
xs13910,MPr4
xs2595,AES10
xs2595,AES80
xs2595,AJG50
xs2595,CBm11
xs2595,ChR13
xs2595,HRo2
xs2595,IGB50
xs2595,IGB50
xs2595,IGB50
xs2595,JPa7
xs2595,JPa8
xs2595,JPa10
xs2595,JPa12
xs2595,JPa14
xs2595,JPt10
xs2595,JWH40
xs2595,JWH48
xs2595,JWH50
xs2595,JWH70
xs2595,JWH80
xs2595,RFG22
xs2595,RFG25
xs2595,RFG30
xs2595,RyB9
xs2595,SaT23
xs2595,WAS77
xs15186,RFl103
nm0371342,ACx12
xs16465,TCn10
xs15317,RLB10
xs16161,SMe1
xs15411,RNe1
nm0808762,JVK35
xs14159,NeJ14
xs1574,WLa50
xs5581,EL31
xs5581,GP13
xs5581,H43
xs5581,IFa18
xs13953,MRs13
xs13721,MKv35
xs1926,IB112
xs1926,PlB2
xs1926,RRu20
xs11986,JCm10
xs11986,JCm10
xs1391,JaH22
xs1391,JaH22
xs16688,TTz2
xs16281,SSh10
nm1831301,ACj128
xs8887,DAz35
xs8887,HB95
xs2209,LGr10
xs8075,BRf4
xs16907,WA6
xs10275,GeM17
xs615,C127
xs615,ChV8
xs615,IrC81
xs615,IrC81
xs615,IrC81
xs615,MOp15
xs615,RWh8
xs615,SW28
xs615,WiW20
xs11254,HvH12
xs11254,NLl110
xs13275,LMC6
xs15335,RLn10
xs10155,GaM10
xs7878,BE36
xs16989,WaW16
xs11632,IMR10
xs11632,IMR10
xs11632,IMR10
xs1166,MZa5
xs1166,RDa1
xs1166,RHa5
xs12043,JDB11
xs12043,JDB11
xs14443,PAd13
xs8822,CWm10
xs17235,WW77
xs14476,PaH114
xs15325,RLi10
xs265,PLy15
nm0000383,BGt13
xs9966,FrF35
xs9966,GeO10
xs9966,MA6
xs9966,RoP2
xs2482,JSz15
xs2482,NiC10
xs6558,IAv10
xs6558,Sys3
xs8374,CBw45
xs11260,HWx16
xs13145,LeR15
xs15819,RWF26
xs6174,CWr3
xs17377,Z0910
xs5068,JKw5
xs5068,JKw5
nm0199006,RWg10
xs4487,WW42
nm0001737,DZo10
nm0001737,IPq10
nm0001737,IPq10
nm0001737,IPq10
nm0001737,JoD20
nm0001737,PaF10
nm0001737,TiB17
nm0001737,Z9830
xs10642,GSy13
xs10642,IrC79
xs10642,IrC79
xs10642,IrC79
xs9739,FDa15
xs8105,BrW100
xs8105,BrW100
xs8105,IB104
xs14398,OP8
xs11671,InA30
xs11671,InA30
xs11671,InA30
xs1536,IH27
xs1536,IH27
xs1536,IH27
xs1536,RoS52
xs158,ISn3
xs158,ISn3
xs158,ISn3
xs10985,HeD115
xs7609,ASf8
xs7609,BTh10
xs7609,MJu10
nm0007037,AGs10
xs13949,MRP14
xs1861,WA11
xs14364,NT127
xs5563,SiA10
xs5563,SiA10
xs15320,RlE20
xs6660,BBa1
xs2646,RoS120
xs12599,JqT2
xs12599,RWi2
xs11840,IvR23
xs11840,IvR23
xs11840,IvR23
nm0401269,PCa10
xs13742,MlB10
xs13641,MiL7
xs6241,AlM10
xs6241,HeD105
xs6241,JoP41
xs17261,WWn205
xs12398,JMS9
xs4879,KCo15
xs4879,MLH5
nm0295506,SRi10
xs6763,GH15
xs6763,IF112
xs6763,MvC20
xs12318,JLG27
xs12115,JGd10
xs12115,JGd10
xs14422,OSo10
xs14150,NcC10
xs7419,AMy18
xs6682,BW11
xs6682,DMi30
xs6682,FCk1
xs6682,FCk2
xs6682,FrT16
xs6682,H50
xs6682,H52
xs6682,H58
xs6682,H59
xs6682,H70
xs6682,HKo25
xs6682,JuB102
xs6682,RiQ15
xs6682,RoR6
xs6682,RoS51
xs6682,RSt323
xs16211,SR20
xs5424,GBS100
xs5424,RVL32
xs5424,SLa20
nm0641244,MlG5
xs15888,RZL20
xs3076,AL11
xs3076,HH25
xs3076,LlB53
xs3076,LlB57
xs3076,LlB68
xs3076,MiG35
xs3076,MLR7
xs3076,MLR8
xs3076,MLR12
xs3076,RdR40
xs3076,RdR66
xs3076,VF46
xs3076,WLa22
xs3076,WmK15
xs15100,RdM18
xs8980,DFi10
xs7997,BLu12
xs2160,FFf10
xs2160,WSt10
xs2569,DoC10
xs17194,WSa5
xs13739,MLa10
xs5461,AM31
xs5461,ELM15
xs5461,GBS95
xs5461,HoK12
xs5461,IrP18
xs5461,IrP18
xs5461,IrP18
xs5461,RZL26
xs5461,VF44
xs5461,VSh23
xs5461,WGo10
xs5461,WTh23
xs5461,WvD70
xs6118,RLi20
xs7832,BdP23
xs7832,GGC14
xs7832,IvR19
xs7832,IvR19
xs7832,IvR19
xs7832,OlS23
xs1863,EG16
xs1863,FL28
xs1863,WAS125
xs7176,AGs10
xs10825,H67
xs16912,WA11
xs7542,ArH108
xs9770,FF13
xs9770,FF14
xs9770,GiB10
nm0227958,SyH10
xs12801,JW9
xs12801,LoK3
xs15975,SE20
xs7668,AuJ10
nm1792831,DaM4
xs510,RHo12
xs16655,TRs1
xs8800,CsS10
xs10440,GMf70
xs10663,GTr12
xs10718,GyM4
xs16452,TBr10
xs12110,JGb10
xs12110,JGb10
xs5964,DLy1
xs14753,POC27
xs9983,FrM1
xs9983,RLi20
xs12568,JqB18
xs9840,FJS22
xs7076,ADw41
xs7076,NF6
xs15619,RSt109
xs11183,HoF10
xs3286,PhH13
xs3286,RD18
xs3286,RD25
xs3286,VME40
xs6210,BrB5
xs6210,GeP15
xs10437,GMf60
xs10437,WlD34
nm0105475,ClP10
nm0105475,FGi10
nm0105475,FT14
nm0105475,JLG11
nm0105475,JLG11
xs16181,SoW1
xs3769,DCa10
xs3769,PrWl
xs3769,WaW10
xs3654,AMD13
xs5930,RCn10
xs5930,RDL20
nm0628226,SuG25
xs11103,HJL10
xs793,EaK51
xs793,EL51
xs793,JS42
xs793,RdR52
xs793,RyB14
xs793,RZL20
xs793,TWh20
xs793,WLa14
nm0727121,ABo10
xs4890,APe10
xs4890,DeM4
xs4890,GNs10
xs4890,H73
xs4890,IH34
xs4890,JD16
xs4890,IH34
xs4890,IH34
xs4890,JD16
xs4890,KRu16
xs4890,MeF10
xs4890,MN3
xs4890,NoB3
xs4890,OW10
xs4890,RFr15
xs4890,SK4
xs4890,SL21
xs4890,WW73
xs7103,ADx45
xs12425,JnL10
xs8881,DAz6
xs8609,ChS10
xs8609,RbD3
xs7591,ArP1
xs7591,PaH111
xs7591,SL10
xs4316,BF5
xs4316,HeD122
xs4316,JoL4
xs4316,NiM12
xs4316,Z0408
xs9583,ErK20
xs2865,DCs30
xs9167,DPt33
xs8621,ChV35
xs5912,FFC5
xs9970,FrG10
xs9970,MF5
xs9970,MF5
xs10894,HBn8
xs1110,KRu8
xs1110,MS10
xs1110,TaH15
xs10229,GCl20
xs13730,ML12
xs13730,RaW73
xs8878,DAz5
xs15476,RoR10
xs10383,GKS60
xs15429,RoA32
xs11607,ILs10
xs11607,ILs10
xs11607,ILs10
xs3622,CLa100
xs3622,GM242
xs3622,HH27
xs3622,RWa90
xs3622,VF46
xs3622,WLa24
xs3622,WvD69
xs9885,FLl85
nm0444832,WhS5
xs8159,BSt15
xs13735,ML21
xs10256,GeB10
xs9247,DvR10
xs3993,NiR3
xs11893,JaC28
xs11893,JaC28
xs1025,RRo12
xs14787,PS3
xs7640,ASu10
xs12205,JJA7
xs12205,JJA7
xs12176,JiF10
xs12176,JiF10
xs4340,ArH220
xs4340,BE24
xs4340,CoH1
xs4340,GaW10
xs4340,JMG10
xs4340,KeA34
xs4340,StD61
xs4340,TBl15
xs4340,VME40
xs4340,WSt10
xs12212,JJA10
xs12212,JJA10
nm0000316,MB3
nm0000316,MB4
nm0000316,MB5
nm0000316,MB6
nm0000316,MB9
nm0000316,MB20
nm0000316,RbD3
xs13150,LFr10
xs9261,DWG49
xs9261,DWG50
xs1058,GC47
xs1058,GKe2
xs1058,JHr30
xs1058,JHr30
xs1058,MLR34
xs1058,NR14
xs1058,PhK42
xs1058,StD24
xs1058,VM13
xs1058,Z0429
xs7208,AJP7
xs7208,BRf2
xs7208,DDg13
xs7208,ISy20
xs7208,ISy20
xs7208,ISy20
xs7208,NJ12
xs7208,TDa11
xs16857,VrS25
xs15950,SCz10
xs798,FJS14
xs798,FrF28
xs798,PMe10
xs12198,JIv42
xs12198,JIv42
xs2553,LwS160
xs2553,RoS11
xs8937,DDo25
xs8937,HDl10
xs16835,VME13
nm0001201,APo40
nm0001201,CoA10
nm0001201,DvF10
nm0001201,IGu31
nm0001201,IIr30
nm0001201,IGu31
nm0001201,IIr30
nm0001201,IGu31
nm0001201,IIr30
nm0001201,JSz12
nm0001201,MS23
nm0001201,RoP4
nm0001201,WA10
nm0001201,WA11
nm0001201,WA12
nm0001201,WA13
nm0001201,WA14
nm0001201,WA15
nm0001201,WA16
nm0001201,WA17
nm0001201,WA19
nm0001201,WA20
xs16098,SKo1
xs14839,PWr14
xs13892,MP25
xs3879,DaA3
xs3879,DSm10
xs3879,EK6
xs3879,EK9
xs3879,EK11
xs3879,FJS13
xs3879,GDo49
xs3879,H49
xs3879,HeL50
xs3879,HHa31
xs3879,HHa54
xs3879,IF129
xs3879,IFr5
xs3879,KV60
xs3879,MBd10
xs3879,MR30
xs3879,NJ5
xs3879,OP18
xs3879,RoN28
xs14350,NT32
xs11086,HiT35
xs11086,KoI10
xs12965,KRu9
xs12183,JIv35
xs12183,JIv35
xs10902,HBn8
xs1708,BLe5
xs1708,FOz20
xs1708,GgL2
xs1708,GJo10
xs1708,HbR15
xs1708,IBa11
xs1708,IBa22
xs1708,JoO10
xs1708,KRu32
xs1708,LHa5
xs1708,MN2
xs1708,MN20
xs1708,MR30
xs1708,PM10
xs1708,PM11
xs1708,RbR17
xs1708,SS6
xs1708,SS7
xs1708,SS20
xs1708,TSt1
xs1708,TSt1
xs9505,EL57
xs9505,GDo4
xs9505,GrR5
xs9505,LeJ10
xs9505,WLa24
xs1201,MFr23
xs1201,ViS84
xs4319,FFC5
xs12655,JS42
xs12655,ML12
xs4126,AVL2
xs4126,GDo4
xs4126,GSt8
xs4126,H3
xs4126,H4
xs4126,HBn30
xs4126,IF77
xs4126,IF81
xs4126,IF101
xs4126,IF106
xs4126,IrC54
xs4126,IrC54
xs4126,IrC54
xs4126,RaW20
xs4126,S11
xs13811,MmL12
xs3356,AlR1
xs3356,CBl40
xs3356,RiQ29
xs10725,GyM30
xs10725,IS25
xs10725,IS25
xs10725,IS25
xs10725,MAp45
xs10725,MFi10
xs10725,OlS18
xs10725,SuS16
nm0001571,BW21
nm0001571,DaH2
nm0001571,FrF40
nm0001571,GH30
nm0001571,GSy17
nm0001571,H65
nm0001571,H65
nm0001571,JoL2
nm0001571,LlB100
nm0001571,OP26
nm0001571,RoA32
nm0001571,RoA32
nm0001571,TYg21
nm2234490,PY37
xs12237,JJm6
xs12237,JJm6
xs7292,AlH24
xs7292,AlH30
xs7292,BBe19
xs7292,CL1
xs7292,EK1
xs7292,ELM29
xs7292,FC34
xs7292,GAr59
xs7292,HKo18
xs7292,JuD13
xs7292,VM5
xs12084,JEp15
xs12084,JEp15
xs12079,JeD10
xs12079,JeD10
xs12079,VrM40
xs12079,VrM42
xs12079,WaF48
xs6732,EBz46
xs6732,RZL28
xs6732,W74
xs6732,WAS115
xs6732,WAS125
xs6732,WLa27
xs12464,JNs108
nm0000313,BRf4
nm0000313,BSt15
nm0000313,FFC20
nm0000313,HoZ5
nm0000313,IH35
nm0000313,IvP27
nm0000313,JlC18
nm0000313,IH35
nm0000313,IvP27
nm0000313,IH35
nm0000313,IvP27
nm0000313,JlC18
nm0000313,MCi1
nm0000313,MCi3
nm0000313,MtB16
nm0000313,PBo3
nm0000313,PWr16
nm0000313,RMq10
nm0000313,RS26
nm0000313,SHp10
nm0000313,SKo1
nm0000313,StL10
nm0000313,TaH6
nm0000313,TGi7
nm0000313,WRi10
xs15241,RHo5
xs1333,ElN2
xs1333,ICr16
xs1333,VF44
xs14087,MuK10
xs12682,JSv15
xs15833,RWh10
xs15833,VM4
xs4671,MRv6
xs4671,RFu10
xs4671,RZe17
xs6525,BE28
xs3951,LlB83
xs1214,LlB35
xs1214,OP30
xs1214,PS1
xs1214,PS3
xs1214,PS5
xs1214,PS8
xs12861,KBr10
xs16621,ToN10
nm0187998,SPt10
xs16209,SR20
xs6958,ACj111
xs4939,HeD107
nm0005056,KRu8
xs16944,WAr40
xs16944,WAr44
xs7820,BdP17
xs6066,CDM11
xs6066,CDM17
xs6066,DWG50
xs15588,RSh15
xs16613,ToH1
xs1714,ArH109
xs1714,RRw37
xs15073,RD19
xs9581,ErK20
xs12736,JuA102
xs15344,RTh15
xs10326,GgL2
xs11850,IWa7
xs11850,IWa10
xs11850,IWa7
xs11850,IWa10
xs11850,IWa7
xs11850,IWa10
xs12302,JLG11
xs12302,JLG11
xs13962,MRs41
xs8948,DeA10
xs4179,AlH8
xs4179,BBe1
xs4179,DSm10
xs4179,EL42
xs4179,EL44
xs4179,FB27
xs4179,FC36
xs4179,FTu7
xs4179,GLC13
xs4179,GM190
xs4179,GMf50
xs4179,HRo10
xs4179,IgR14
xs4179,IrC86
xs4179,IgR14
xs4179,IrC86
xs4179,IgR14
xs4179,IrC86
xs4179,LM10
xs4179,LMC13
xs4179,LoS3
xs4179,NT120
xs4179,REn60
xs4179,S10
xs4179,StK4
xs4179,SW30
xs4179,TWh50
xs4179,W73
xs4179,WAS112
xs12994,KSt10
xs11426,IF43
xs15878,RZe3
xs13959,MRs39
xs13959,NRe10
xs14197,NHy17
xs10146,GAe10
xs13555,MdJ10
nm0001590,HaR28
nm0001590,PM21
nm0001590,RdN10
nm0001590,WA22
xs6269,IFa18
xs6269,TTz8
xs9976,FrG10
xs1731,ChR50
xs1731,ChR60
xs1731,CLa95
xs1731,FC26
xs1731,FrT5
xs1731,HaW4
xs1731,HHa12
xs1731,HHa13
xs1731,NT32
xs1731,SW12
xs1731,VF36
xs1731,WAr42
xs1731,WlD19
xs1731,WvD53
xs12761,JuJ15
xs5894,ACx10
xs5894,ArP16
xs5894,DLy12
xs5894,DSW18
xs5894,FFC9
xs5894,HBe2
xs5894,HoD10
xs5894,IH39
xs5894,IMi10
xs5894,IH39
xs5894,IMi10
xs5894,IH39
xs5894,IMi10
xs5894,PCh15
xs5894,SRo20
xs5894,WiW12
nm0245112,RRz6
xs17206,WTN10
xs13080,LB2
xs9920,FNm18
xs7770,BB6
xs13887,MP19
xs14666,PHt20
xs14666,RtY14
xs9677,EWi10
xs9121,DnB10
xs1925,HuH10
xs14648,PhN17
xs8654,CJu10
xs8654,GP13
xs1192,LGt40
xs4564,H32
xs4564,H32
xs16474,TDv10
xs15891,RZL28
xs16391,SW25
xs9069,DLu10
xs13911,MPr4
xs14198,NHy17
xs2289,NT55
xs15973,SE20
xs6649,NLl114
xs14962,RbD3
xs8489,CDM54
xs3889,CoH3
xs15434,RoA57
xs10243,GDo39
xs2120,LM20
xs3368,SSC2l
xs8347,CBt10
xs17084,WHl15
xs10921,HbR17
xs1342,AJP2
xs1342,AJP6
xs1342,AJP25
xs1342,ARb1
xs1342,DpM10
xs1342,GSc2
xs1342,H38
xs1342,H39
xs1342,HeD103
xs1342,IS11
xs1342,IS11
xs1342,IS11
xs1342,JZa10
xs1342,NT92
xs1342,PaH108
xs1342,RHo12
xs1342,TG30
xs1342,VJD2
xs8631,ChW6
xs16637,TPo16
xs15318,RlE5
xs10830,H71
xs7855,BdY4
xs5825,FHe10
xs9849,FkS10
xs9849,FoB30
xs6775,ICs9
xs6775,MSz10
xs6775,RKi10
xs6775,SRo20
xs8731,CoH1
xs13888,MP19
nm0001845,BDu2
nm0001845,CEa12
nm0001845,JJm13
nm0001845,JJm13
nm0001845,MEl10
nm0001845,NeJ22
nm0001845,NkM10
nm0001845,RAl98
xs12257,JJo10
xs12257,JJo10
nm0000664,ElB10
nm0000664,FFC10
nm0000664,IMi10
nm0000664,IMi10
nm0000664,IMi10
nm0000664,JZu10
nm0000664,KBg10
nm0000664,RaK9
nm0000664,SS29
nm0000664,TKo22
xs12030,JDB11
xs12030,JDB11
xs11809,IsS11
xs11809,IsS11
xs11809,IsS11
xs14490,PaH122
xs15298,RiQ15
xs2923,BrB10
xs3730,FC23
xs3730,HK91
xs3730,IFa17
xs3730,IH3
xs3730,IH3
xs3730,IH3
xs3730,LM22
xs16979,WaW10
xs6240,H81
xs6240,StD24
xs15781,RWB42
xs10898,HBn8
xs8025,BnS10
xs8780,CSe15
xs8346,CBt10
xs15039,RCo14
xs732,GSy4
xs5256,EBz30
xs5256,NT70
xs5256,WlM10
xs6309,RuJ8
xs9308,EAr12
xs3062,GrB10
nm0000182,BRf38
nm0000182,GrN10
nm0000182,OlS25
nm0000182,StS10
xs15810,RWF15
xs2716,GyM10
xs13547,MdC10
nm0000605,ByS15
nm0000605,JoS15
xs4790,DSk49
xs12765,JuJ19
xs12765,RHo5
xs4920,AAl10
xs4920,CD29
xs4920,FSc25
xs4920,GeM17
xs4920,ILa40
xs4920,JAv15
xs4920,JDe20
xs4920,JeN10
xs4920,JKp33
xs4920,ILa40
xs4920,ILa40
xs4920,JAv15
xs4920,JDe20
xs4920,JeN10
xs4920,JKp33
xs4920,JoM15
xs4920,LOb10
xs4920,MiH18
xs4920,MN25
xs4920,MS28
xs4920,PaB10
xs4920,RbR22
xs4920,RD9
xs4920,RT20
xs4920,RZe25
xs4920,SKo1
xs4920,StF5
xs4920,SvP10
xs4920,TiB12
xs7071,EDm18
xs7071,MOp16
xs139,DeD18
xs139,RZL31
xs139,SSS58
xs7603,ASa39
xs1658,ARo10
xs1658,DSt10
xs1658,IHu1
xs1658,IHu1
xs1658,IHu1
xs1658,PY11
xs1658,PY11
xs1658,RMu46
nm0000630,BLe22
nm0000630,RcW16
nm0877587,RTr10
xs7167,AMt10
xs5559,BKo10
xs5559,FZ20
xs5559,GNs10
xs5559,IvP40
xs5559,JD17
xs5559,JKr10
xs5559,IvP40
xs5559,IvP40
xs5559,JD17
xs5559,JKr10
xs5559,JLT21
xs5559,JLT32
xs5559,JPK10
xs5559,MmL12
xs5559,RA3
xs5559,RoN22
xs5559,SaP19
xs5559,SK6
xs16581,TiB12
xs11469,IFr52
xs5661,DPs13
xs5661,IRo10
xs5661,JlC11
xs5661,IRo10
xs5661,IRo10
xs5661,JlC11
xs5661,STu10
xs3084,RoP8
xs1270,AnM16
xs1270,DHa5
xs1270,RoA7
nm0004999,RRz6
nm0004999,WaW16
xs4670,FLd20
xs9690,FAl10
xs10152,GaK7
xs1183,GKe8
xs1183,MB3
nm0000160,PWr12
nm0000160,RLl15
nm0000160,RLl21
xs8296,CAL36
xs9763,FF9
xs14254,NLl104
xs2506,GMy45
xs2506,HgH10
xs2506,IBe4
xs12955,KrD10
xs11032,HH21
xs8325,CBl25
xs15030,RCm15
nm0001173,NLB10
nm0001173,NLB11
nm0001173,NLB12
nm0001173,SSb12
xs14255,NLl104
xs8655,CJu10
xs10559,GrN10
xs1825,H77
xs1825,HEs10
xs1825,IdL11
xs8239,BZi10
xs13472,MB15
xs11238,HSc15
xs14871,RA5
xs7597,ARu10
xs6239,IFa28
xs6239,PaH120
xs6239,RiQ6
xs6239,RWi9
xs6239,TG30
xs9302,EAr10
xs9302,SLJ3
xs9302,SLJ11
xs11012,HGC5
xs15800,RWF3
xs8840,CyS1
xs14562,PCz30
xs14562,VSh23
xs15350,RMD10
xs10852,HaR10
xs10852,KgD10
xs6963,ACj113
xs9602,ErM25
xs8203,BW9
xs8203,ElN20
xs17465,Z9780
xs16009,SG54
xs16009,SG69
xs3377,AMa56
xs3377,HK77
xs3377,ISt11
xs3377,ISt11
xs3377,ISt11
xs3377,LGt25
xs3377,LNm10
xs3377,MAp29
xs3377,MiA11
xs3377,RiF18
xs3377,RiF21
xs13456,MMj10
xs2026,DTr10
xs2026,IBo7
xs2026,LwT20
xs2026,MF5
xs2026,MLt15
xs2026,MSL10
xs2026,MSL15
xs2026,RAl71
xs2026,ToH30
xs2026,ZlK10
nm0510857,nYo15
xs2678,EK4
xs2678,LCh15
xs2678,LeG33
xs3667,GH3
xs5246,ARa10
xs5246,PM4
xs8769,CRd10
xs8611,ChS13
xs16754,VdS4
xs2571,AL12
xs2571,BW11
xs2571,C165
xs2571,JLM9
xs2571,RaW63
xs4977,H70
xs12082,JeL10
xs12082,JeL10
xs10988,HeD119
xs10495,GOl1
xs13975,MRy21
xs15718,RtY14
xs1723,GDo76
xs1723,JaS40
xs1723,JaS40
xs1723,LCh1
xs1723,LCh15
xs1723,WFr11
xs13546,MDa5
xs629,AVa10
xs629,ClC57
xs629,MPi40
xs629,MPi45
xs629,PLe10
xs629,YvA13
xs16361,SuH14
xs8308,CaR31
xs9061,DLi13
xs16735,UrG10
xs9596,ErM3
xs13531,MCJ12
xs48,CoW3
xs48,GC14
xs48,GSt9
xs48,HCP1
xs48,HHa47
xs48,JN19
xs48,KV43
xs48,RWa72
xs48,SPv10
xs48,WlD35
xs48,WvD54
xs5834,AC7
xs5834,RaW2
xs3998,FrR17
xs3998,LMa18
xs14625,PiG50
xs7736,BaD29
xs14894,RaK15
xs6314,RKi10
xs6314,SP40
xs13575,MF15
xs5974,SuR10
xs4272,BKo10
xs4272,GSt18
xs4272,GSt20
xs4272,IF129
xs4272,NR11
xs4272,OP31
xs2676,BBe21
xs2676,DaB29
xs2676,GrR15
xs2676,LlB83
xs2676,LlB85
xs2676,Z0411
xs13734,ML17
nm0134922,BiF13
nm0134922,KRu22
nm0134922,MSm17
nm0134922,StF5
xs15437,RoH10
xs15779,RWB10
xs11462,IFr14
xs11525,IH50
xs11525,IH50
xs11525,IH50
xs12342,JLo18
xs11364,ICr2
xs11364,LlB21
xs3436,ASR40
xs3436,C127
xs3436,DeD57
xs3436,DeD65
xs3436,EDm46
xs3436,ElN15
xs3436,FTu50
xs3436,GDo39
xs3436,GM222
xs3436,GM227
xs3436,GSt17
xs3436,IFa17
xs3436,IFa24
xs3436,IrP19
xs3436,IrP24
xs3436,IrP19
xs3436,IrP24
xs3436,IrP19
xs3436,IrP24
xs14518,PAl21
xs12990,KSp1
xs3350,RHo34
xs3350,THu25
xs8959,DeJ10
xs3921,MLR27
xs7763,BaP10
xs15294,RiQ6
xs16145,SLJ7
xs10394,GlJ60
xs2711,DCs12
xs2711,GSc2
xs2711,GSj2
xs2711,JaS38
xs2711,JaS38
xs2711,JoL3
xs2711,MiK1
xs2711,RdM20
xs2711,RMu25
xs17244,WWh80
xs17244,xFr10
xs8197,BW4
xs8197,ElS2
xs8197,FHe10
xs8197,H33
xs8197,H69
xs8197,HH23
xs8197,NiP10
xs8197,NiP10
xs8197,NiP10
xs3659,InB18
xs3659,InB21
xs3659,InB25
xs3659,InB18
xs3659,InB21
xs3659,InB25
xs3659,InB18
xs3659,InB21
xs3659,InB25
xs1931,FZe3
xs5232,APo10
xs5232,CBw42
xs5232,EK4
xs5232,GSt15
xs5232,HK76
xs5232,IMS55
xs5232,IMS55
xs5232,IMS55
xs5232,JLM2
xs5232,OP12
xs5232,OP13
xs5232,RTh15
xs5232,SLa22
xs5232,VSh10
xs14282,NML5
xs11577,ILa55
xs11577,ILa55
xs11577,ILa55
xs2980,EDm18
xs2980,ELM17
xs2980,GBS96
xs2980,GC19
xs2980,GC20
xs2980,GC21
xs2980,KV42
xs2980,LAl2
xs2980,RoS55
xs2980,WvD69
nm0002604,LBe10
nm0001364,AAl10
nm0001364,AEy18
nm0001364,AKo15
nm0001364,BHo10
nm0001364,BLw10
nm0001364,DMc1
nm0001364,FFC12
nm0001364,NeJ14
nm0001364,OlS23
nm0001364,RhM34
nm0001364,RiB21
nm0001364,RkM16
nm0001364,RYo10
nm0001364,RZe10
nm0001364,SS21
nm0001364,WaW20
nm0001364,WoP12
nm0001364,WoP14
xs461,PBa6
xs6781,AAr10
xs6781,GrA10
xs6781,PBa3
xs6781,PBa6
xs6781,PBa9
xs11053,HHa20
xs11053,S12
xs14922,RaR10
xs10322,GGh10
xs7187,AiE10
xs9551,EMo20
xs14026,MSf10
xs14026,MSf10
xs2056,MBa27
xs8855,DaB33
xs8291,CAL20
xs8291,CAL46
xs8291,GOu20
xs8291,KeA34
xs1735,HK67
xs1735,SLa3
nm0660854,MSp5
nm0660854,PLe21
xs9258,DWG29
xs12131,JGs6
xs12131,JGs6
xs1935,BBe21
xs1935,DaB13
xs1935,GrR6
xs1935,GWh10
xs1935,HBH35
xs1935,HK66
xs1935,HK67
xs1935,IrC77
xs1935,IrC79
xs1935,IrC81
xs1935,IrC77
xs1935,IrC79
xs1935,IrC81
xs1935,IrC77
xs1935,IrC79
xs1935,IrC81
xs1935,SLa3
xs1935,SLa10
xs1935,WLa22
xs1935,WLa24
xs933,MB6
xs12254,JJo5
xs12254,JJo5
xs2516,ABr3
xs2516,BSc25
xs2516,FOz20
xs2516,KFi10
xs2516,PBo20
xs2516,WA10
xs562,BdY6
xs562,ClC57
xs562,FT15
xs562,GC54
xs562,GDo79
xs562,GS16
xs562,IH34
xs562,IH34
xs562,IH34
xs562,JLT32
xs562,JLT34
xs562,LIC30
xs562,PY4
xs11049,HHa10
xs10144,GAd5
xs1789,DAf10
xs1789,FM6
xs1789,GvM10
xs1789,VSj1
xs13896,MPa4
xs7953,BiA9
xs9838,FJS18
xs9838,JIv42
xs9838,JIv42
xs4782,CLa114
xs4782,EaK51
xs8061,BrB21
xs3133,AtB11
xs3133,MF8
xs3133,TiB5
xs3133,TiB14
xs13813,MmL12
xs5054,WoP10
xs5898,BE26
xs5898,BE27
xs11786,IsF10
xs11786,IsF10
xs11786,IsF10
xs3558,RfH10
xs1504,H11
xs11418,IDx10
xs6892,AAn12
xs2181,LaJ13
xs8538,CEa21
xs8538,JDe35
xs8538,JDe35
xs14540,PBo2
xs8186,BuG10
nm0000310,StL10
xs15968,SE20
xs1924,BBe1
xs1924,FB29
xs1924,FrT7
xs1924,GnN14
xs1924,GSt12
xs1924,MLR4
xs1924,MLR7
xs1924,MLR8
xs1924,MLR12
xs1924,RiF15
xs1530,AA37
xs1530,AL22
xs1530,C104
xs1530,C106
xs1530,C112
xs1530,C114
xs1530,C118
xs1530,C119
xs1530,C122
xs1530,DaB21
xs1530,ElN11
xs1530,InA50
xs1530,JeJ10
xs1530,InA50
xs1530,InA50
xs1530,JeJ10
xs1530,KeA38
xs1530,MLR18
xs1530,RaW63
xs1530,RaW64
xs1530,RoA25
xs1530,VF44
xs1530,WlD24
xs13587,MFr5
xs8600,ChK13
xs16351,STu11
xs5891,BFo3
xs5891,GrC1
xs5891,PK7
xs16193,SPo2
xs16193,WlC10
xs138,IPC25
xs138,IPC25
xs138,IPC25
xs4465,BTh13
xs4465,ILa38
xs4465,ILa55
xs4465,ILa55
xs4465,ILa55
xs4465,ILd10
xs4465,ILa38
xs4465,ILa55
xs4465,ILa55
xs4465,ILa55
xs4465,ILd10
xs4465,ILa38
xs4465,ILa55
xs4465,ILa55
xs4465,ILa55
xs4465,ILd10
xs4465,JnL13
xs4465,MBr10
xs4465,MvC30
xs4465,SHk15
xs4465,TDe19
xs4465,ToS12
xs4465,WCr49
xs4465,WHl10
xs4465,WHl20
xs4465,Z9667
xs4465,Z9689
xs7784,BBe17
xs5627,MCi2
xs3937,HH33
xs3937,HK82
xs3937,JD10
xs3937,JD10
xs3937,JLM9
xs3937,JNs104
xs3937,JuB104
xs3937,NML31
xs3937,PaH54
xs3937,PaH124
xs3937,RcB14
xs3937,RSt118
xs3937,VM4
xs8519,CEa3
xs7535,ArH102
xs7535,HeD115
xs3019,CBd20
xs2095,EK12
xs2095,HKo39
xs2095,MR3
xs2095,SRo35
xs12499,JoF5
xs12820,JWH70
xs7996,BLu12
xs9831,FJS13
xs2292,FL23
xs2292,JR75
xs14437,PAd1
